"station_id","terminal_id","x_lon","y_lat","address","postcode","place","area","docks","first_hire","last_hire","is_active","hires_started","duration_started","hires_ended","duration_ended","hires_self","duration_self","hires_started_noself","duration_started_noself","hires_ended_noself","duration_ended_noself","OA","LSOA","MSOA","LAD","WARD","PCON","PCS","PCD","PCA"
738,"300087",-0.187278,51.475142,"2317 Imperial Rd, Fulham, London SW6, UK","SW6 2BX","Imperial Road","Sands End",37,20131213,20170919,1,34844,1408,34366,1635,1355,4268,33489,1293,33011,1527,"E00009631","E01001923","E02000391","E09000013","","","SW6 2","SW6","SW"
739,"300091",-0.185273,51.481765,"Hortensia Rd, Chelsea, London SW10, UK","SW100QR","Hortensia Road","West Brompton",28,20131213,20170919,1,32117,1303,30581,1239,861,3646,31256,1239,29720,1169,"E00014667","E01002912","E02000596","E09000020","","","SW100","SW10","SW"
740,"300084",-0.214594,51.510928,"44-54 Sirdar Rd, London W11 4DE, UK","W11 4DE","Sirdar Road","Avondale",26,20131213,20170919,1,10886,1145,10869,1455,523,3409,10363,1031,10346,1356,"E00014412","E01002870","E02000581","E09000020","","","W11 4","W11","W"
741,"300085",-0.219486,51.512981,"185 Freston Rd, London W10, UK","W10 6TT","Freston Road","Avondale",23,20131214,20170919,1,10382,1319,10981,2110,850,2239,9532,1236,10131,2099,"E00014445","E01002877","E02000579","E09000020","","","W10 6","W10","W"
742,"300090",-0.208565,51.515108,"36 Blenheim Cres, London W11 1NY, UK","W11 1NT","Blenheim Crescent","Ladbroke Grove",22,20131213,20170919,1,44543,1663,44870,1677,1582,3839,42961,1583,43288,1598,"E00014431","E01002874","E02000583","E09000020","","","W11 1","W11","W"
743,"300078",-0.212607,51.460792,"110-186 Oxford Rd, London SW15 2LH, UK","SW152LH","Oxford Road","Putney",29,20131214,20170919,1,9181,2170,10210,2302,492,6769,8689,1910,9718,2076,"E00023200","E01004602","E02000932","E09000032","","","SW152","SW15","SW"
744,"300077",-0.172293,51.467454,"83 Ingrave St, London SW11 2SF, UK","SW112SE","Ingrave Street","Clapham Junction",30,20131213,20170919,1,10652,1642,10543,2441,582,5326,10070,1429,9961,2273,"E00022823","E01004536","E02000930","E09000032","","","SW112","SW11","SW"
745,"300075",-0.182435,51.478169,"69 Upcerne Rd, Chelsea, London SW10 0SF, UK","SW100SF","Upcerne Road","West Chelsea",29,20131214,20170919,1,29107,1317,28316,1440,854,3222,28253,1259,27462,1384,"E00014257","E01002841","E02000597","E09000020","","","SW100","SW10","SW"
746,"300076",-0.179038,51.479573,"2-40 Lots Rd, Chelsea, London SW10, UK","SW100QJ","Lots Road","West Chelsea",24,20131213,20170919,1,29584,1407,28969,1360,762,3235,28822,1358,28207,1310,"E00014252","E01002841","E02000597","E09000020","","","SW100","SW10","SW"
747,"300089",-0.161765,51.487964,"9 Durham Pl, Chelsea, London SW3 4ET, UK","SW3 4ET","Ormonde Gate","Chelsea",24,20131213,20170919,1,33736,1277,34297,1330,2001,2794,31735,1181,32296,1239,"E00014594","E01002901","E02000594","E09000020","","","SW3 4","SW3","SW"
748,"300092",-0.079201,51.537277,"16 Hertford Rd, London N1 5EW, UK","N1  5SB","Hertford Road","De Beauvoir Town",25,20131211,20170919,1,52528,1233,44699,1352,1745,3096,50783,1169,42954,1281,"E00008736","E01001750","E02000365","E09000012","","","N1  5","N1","N"
749,"300081",-0.074284,51.539328,"250 Haggerston Rd, London E8 4EP, UK","E8  4EX","Haggerston Road","Haggerston",36,20131211,20170919,1,53055,1658,50341,1874,2083,4859,50972,1527,48258,1746,"E00009051","E01001819","E02000364","E09000012","","","E8  4","E8","E"
750,"300080",-0.15785,51.471095,"103 Culvert Rd, London SW11 5AU, UK","SW115AX","Culvert Road","Battersea",27,20131210,20170919,1,15307,1470,14494,2169,569,4295,14738,1361,13925,2082,"E00022855","E01004539","E02000925","E09000032","","","SW115","SW11","SW"
751,"300074",-0.120909,51.516128,"41 Newton St, London WC2B 5ES, UK","WC2B5AH","Newton Street","Covent Garden",24,20131211,20170919,1,39754,1090,43617,1099,353,3160,39401,1071,43264,1082,"E00004527","E01000918","E02000193","E09000007","","","WC2B5","WC2B","WC"
752,"300079",-0.206002,51.458164,"16 Manfred Rd, London SW15, UK","SW152RR","Manfred Road","East Putney",29,20131214,20170919,1,5853,1696,4483,3192,369,6662,5484,1362,4114,2881,"E00022676","E01004507","E02000936","E09000032","","","SW152","SW15","SW"
753,"300006",-0.234094,51.492636,"193-203 King St, London W6 9JT, UK","W6  9JT","Hammersmith Town Hall","Hammersmith",28,20131213,20170919,1,24036,2203,29190,2541,1850,6277,22186,1863,27340,2288,"E00009489","E01001894","E02000384","E09000013","","","W6  9","W6","W"
754,"300067",-0.214762,51.5129,"25 Bomore Rd, London W11, UK","W11 4BN","Grenfell Road","Avondale",24,20140130,20170919,1,13401,1113,13149,1721,776,2401,12625,1034,12373,1678,"E00014441","E01002881","E02000581","E09000020","","","W11 4","W11","W"
755,"300058",-0.174971,51.485121,"29A The Vale, Chelsea, London SW3 6AG, UK","SW3 5UT","The Vale","Chelsea",24,20140130,20170919,1,59183,1306,60068,1184,1135,3967,58048,1254,58933,1131,"E00014660","E01002911","E02000595","E09000020","","","SW3 5","SW3","SW"
756,"300073",-0.159169,51.475153,"56-80 Prince of Wales Dr, London SW11, UK","SW114EX","Prince of Wales Drive","Battersea Park",21,20140228,20170919,1,34760,1707,33677,1652,4100,3022,30660,1531,29577,1462,"E00022998","E01004560","E02000923","E09000032","","","SW114","SW11","SW"
757,"300069",-0.187404,51.487958,"46 Harcourt Terrace, Kensington, London SW10 9JR, UK","SW109LA","Harcourt Terrace","West Brompton",24,20140131,20170919,1,37493,1310,34208,1243,1399,3138,36094,1239,32809,1162,"E00014547","E01002896","E02000596","E09000020","","","SW109","SW10","SW"
758,"300057",-0.201005,51.51787,"211 Westbourne Park Rd, London W11 1EA, UK","W11 1EA","Westbourne Park Road","Portobello",23,20140131,20170919,1,36998,1479,35107,1766,1276,3344,35722,1412,33831,1706,"E00014170","E01002829","E02000580","E09000020","","","W11 1","W11","W"
759,"300072",-0.165668,51.524561,"27 Broadley Terrace, Marylebone, London NW1, UK","NW1 6PA","Broadley Terrace","Marylebone",18,20140228,20170919,1,17588,1157,14749,1250,393,3309,17195,1108,14356,1193,"E00023517","E01004659","E02000967","E09000033","","","NW1 6","NW1","NW"
760,"300071",-0.163795,51.525269,"61 Rossmore Rd, Marylebone, London NW1 6RB, UK","NW1 6EJ","Rossmore Road","Marylebone",18,20140130,20170919,1,25289,1034,22148,859,458,3433,24831,990,21690,805,"E00175210","E01004727","E02000967","E09000033","","","NW1 6","NW1","NW"
761,"300068",-0.21186,51.483217,"1 Humbolt Rd, London W6 8QH, UK","W6  8QL","Humbolt Road","Fulham",27,20140130,20170919,1,30321,1100,28917,1276,749,2840,29572,1056,28168,1234,"E00009431","E01001886","E02000387","E09000013","","","W6  8","W6","W"
762,"200202",-0.129698,51.500703,"6 Lewisham St, Westminster, London SW1H 9AH, UK","SW1P3AT","Storey's Gate","Westminster",21,20140402,20170919,1,113296,1758,126442,1882,5040,2703,108256,1714,121402,1848,"E00175226","E01004731","E02000979","E09000033","","","SW1P3","SW1P","SW"
763,"300027",-0.032566,51.520597,"107 Burdett Rd, London E3 4JN, UK","E3  4HG","Mile End Park Leisure Centre","Mile End",47,20140501,20170919,1,29447,1524,27946,1433,1427,3354,28020,1431,26519,1330,"E00021483","E01004270","E02000877","E09000030","","","E3  4","E3","E"
764,"200185",-0.168292,51.462392,"7C Eckstein Rd, London SW11 1QE, UK","SW111PR","St. John's Road","Clapham Junction",33,20140319,20170919,1,27851,1803,30648,1943,912,5193,26939,1688,29736,1843,"E00022914","E01004552","E02000930","E09000032","","","SW111","SW11","SW"
765,"300064",-0.206827,51.467601,"46 Ranelagh Gardens, Fulham, London SW6, UK","SW6 3SE","Ranelagh Gardens","Fulham",39,20140402,20170919,1,18740,1738,18375,1618,880,5440,17860,1555,17495,1425,"E00009584","E01001916","E02000395","E09000013","","","SW6 3","SW6","SW"
766,"200079",-0.192165,51.457529,"9 Ram St, London SW18 1TJ, UK","SW189ZY","Ram Street","Wandsworth",25,20140423,20170919,1,26067,1536,27546,1625,519,5850,25548,1449,27027,1544,"E00022687","E01004509","E02000932","E09000032","","","SW189","SW18","SW"
767,"200177",-0.200806,51.457059,"2 Santos Rd, London, UK","SW181RX","Santos Road","Wandsworth",30,20140320,20170919,1,7819,1546,6809,2294,305,6826,7514,1332,6504,2082,"E00022696","E01004511","E02000932","E09000032","","","SW181","SW18","SW"
768,"300065",-0.159322,51.461343,"6 Clapham Common North Side, London SW4 9SH, UK","SW4 9SL","Clapham Common North Side","Clapham Common",37,20140726,20170919,1,32312,2189,30713,2716,2576,5022,29736,1944,28137,2505,"E00023108","E01004586","E02000931","E09000032","","","SW4 9","SW4","SW"
769,"300001",-0.191803,51.473611,"2 Sandilands Rd, Fulham, London SW6 2BD, UK","SW6 2TE","Sandilands Road","Walham Green",21,20140502,20170919,1,32272,1180,32307,1251,1021,3567,31251,1102,31286,1175,"E00009711","E01001935","E02000394","E09000013","","","SW6 2","SW6","SW"
770,"300097",-0.209121,51.491026,"17-35 Gwendwr Rd, London W14, UK","W14 9BJ","Gwendwr Road","West Kensington",30,20140424,20170919,1,22279,1287,21255,1475,1089,2688,21190,1215,20166,1410,"E00009332","E01001872","E02000383","E09000013","","","W14 9","W14","W"
771,"300007",-0.216016,51.509224,"49 St.Anns Rd, London W11 4SH, UK","W11 4DR","Rifle Place","Avondale",21,20140503,20170919,1,11914,1574,12348,1818,634,3150,11280,1485,11714,1746,"E00014419","E01002870","E02000581","E09000020","","","W11 4","W11","W"
772,"300015",-0.122831,51.472509,"2G Binfield Rd, London SW4 6TA, UK","SW4 6TA","Binfield Road","Stockwell",35,20140725,20170919,1,53248,1787,55042,2279,2427,6185,50821,1577,52615,2099,"E00015773","E01003126","E02000625","E09000022","","","SW4 6","SW4","SW"
773,"300096",-0.107349,51.511891,"Tallis St, London EC4Y, UK","EC4Y0BS","Tallis Street","Temple",24,20140425,20170919,1,52958,1005,58357,1002,363,3836,52595,985,57994,985,"E00000025","E01032740","E02000001","E09000001","","","EC4Y0","EC4Y","EC"
774,"300098",-0.20464,51.470131,"97 Hurlingham Rd, Fulham, London SW6, UK","SW6 3NR","Hurlingham Park","Parsons Green",20,20140503,20170919,1,12423,1445,12329,1509,498,4822,11925,1304,11831,1369,"E00009613","E01001926","E02000395","E09000013","","","SW6 3","SW6","SW"
775,"300101",-0.223868,51.496664,"184 Shepherds Bush Rd, London W6 7NL, UK","W6  7BG","Little Brook Green","Brook Green",33,20140502,20170713,0,17159,1529,18432,1846,472,7092,16687,1372,17960,1708,"E00009341","E01001869","E02000381","E09000013","","","W6  7","W6","W"
776,"300099",-0.167029,51.460333,"Abyssinia Rd, London SW11 1NX, UK","SW111NX","Abyssinia Close","Clapham Junction",20,20140725,20170919,1,14726,2058,16029,2393,758,5823,13968,1853,15271,2223,"E00022924","E01004552","E02000930","E09000032","","","SW111","SW11","SW"
777,"300100",-0.165297,51.461923,"40 Limburg Rd, London SW11 1HB, UK","SW111HD","Limburg Road","Clapham Junction",21,20140726,20170919,1,6902,1846,7143,2109,328,4199,6574,1729,6815,2009,"E00022919","E01004552","E02000930","E09000032","","","SW111","SW11","SW"
779,"200072",-0.077178,51.514449,"142 Houndsditch, London EC3A 7DH, UK","EC3A7DH","Houndsditch","Aldgate",28,20150702,20170919,1,23197,919,25222,954,199,1561,22998,914,25023,950,"E00000029","E01000005","E02000001","E09000001","","","EC3A7","EC3A","EC"
780,"300070",-0.183165,51.474665,"Stephenson House, Townmead Rd, Fulham, London SW6 2DN, UK","SW6 2PY","Imperial Wharf Station","Sands End",25,20160110,20170919,1,29420,1193,29371,1167,1123,3360,28297,1107,28248,1080,"E00167275","E01001939","E02000394","E09000013","","","SW6 2","SW6","SW"
781,"300032",-0.172065,51.496653,"Knightsbridge, London SW7, UK","SW7 2RL","Victoria & Albert Museum","South Kensington",30,20151130,20170919,1,20168,1492,21644,1620,298,2047,19870,1484,21346,1614,"E00014093","E01002819","E02000588","E09000020","","","SW7 2","SW7","SW"
782,"300210",-0.197609,51.483911,"29 Halford Rd, Fulham, London SW6, UK","SW6 1LB","Halford Road","West Kensington",24,20160104,20170919,1,15073,1016,15237,1159,296,3164,14777,973,14941,1119,"E00009404","E01001883","E02000388","E09000013","","","SW6 1","SW6","SW"
369,"",-0.107471,51.511113,"Milford Lane, London WC2, UK","EC4Y0DS","Victoria Embankment","Temple",0,20120104,20140326,0,33465,1232,36022,1128,371,2384,33094,1219,35651,1115,"E00000025","E01032740","E02000001","E09000001","","","EC4Y0","EC4Y","EC"
206,"001171",-0.062697,51.518154,"127 New Rd, London E1 1HJ, UK","E1  1HJ","New Road 1","Whitechapel",36,20120104,20170919,1,74091,1126,74156,1149,2465,1901,71626,1100,71691,1123,"E00167166","E01004325","E02000884","E09000030","","","E1  1","E1","E"
33,"003430",-0.070056,51.5156,"Central House, 59-63 Whitechapel High St, London E1 7PE, UK","E1  7PF","Central House","Aldgate",18,20120104,20170919,1,100839,1242,100085,1093,1794,2687,99045,1215,98291,1064,"E00167167","E01004325","E02000884","E09000030","","","E1  7","E1","E"
282,"001077",-0.059642,51.519064,"271-273 Whitechapel Rd, London E1, UK","E1  1BA","Royal London Hospital","Whitechapel",42,20120104,20170919,1,127363,1009,127497,1048,1466,3511,125897,980,126031,1019,"E00021761","E01004322","E02000880","E09000030","","","E1  1","E1","E"
79,"",-0.097164,51.491179,"8-9 Wensey Street, London SE17 1LH, UK","SE171RS","Wansey Street","Walworth",0,20120104,20130328,0,14981,1287,14784,1313,411,3611,14570,1221,14373,1247,"E00167985","E01032722","E02000818","E09000028","","","SE171","SE17","SE"
285,"",-0.143838,51.498006,"29 Bressenden Place,  London SW1E 5DG, UK","SW1W0EJ","Royal Mews","Victoria",0,20120104,20121006,0,18824,1710,19233,1597,605,3541,18219,1650,18628,1534,"E00023946","E01004731","E02000979","E09000033","","","SW1W0","SW1W","SW"
31,"003427",-0.083353,51.529537,"73 Pitfield St, London N1, UK","N1  6BS","Fanshaw Street","Hoxton",36,20120104,20170919,1,76171,1134,67804,1060,1782,3564,74389,1076,66022,992,"E00008872","E01033711","E02000371","E09000012","","","N1  6","N1","N"
205,"",-0.06377,51.518264,"179-183 Whitechapel Rd, London E1 1JE, UK","E1  1JE","Whitechapel Road","Whitechapel",0,20120104,20150705,0,36933,1140,36790,1147,471,2328,36462,1124,36319,1131,"E00167166","E01004325","E02000884","E09000030","","","E1  1","E1","E"
84,"003449",-0.111778,51.515937,"5 Bream's Buildings, London EC4A 1DY, UK","WC2A1LB","Breams Buildings","Holborn",25,20120104,20170919,1,51336,894,52942,838,313,1570,51023,890,52629,833,"E00000028","E01032740","E02000001","E09000001","","","WC2A1","WC2A","WC"
80,"003448",-0.102091,51.500693,"61 Webber St, London SE1 0RF, UK","SE1 0RD","Webber Street","Southwark",45,20120104,20170919,1,64044,856,59729,878,1516,2219,62528,822,58213,843,"E00019790","E01032583","E02006802","E09000028","","","SE1 0","SE1","SE"
159,"001125",-0.137841,51.514619,"59 Great Marlborough St, Soho, London W1F, UK","W1F 7JU","Great Marlborough Street","Soho",39,20120104,20170919,1,138532,1337,151850,1273,1545,2475,136987,1324,150305,1261,"E00175191","E01033595","E02000972","E09000033","","","W1F 7","W1F","W"
259,"",-0.123227,51.504893,"140 Victoria Embankment, London SW1A 2HU, UK","SW1A2HU","Embankment (Horse Guards)","Westminster",0,20120104,20150629,0,57023,1719,63994,1950,1970,2930,55053,1675,62024,1919,"E00023936","E01004736","E02000977","E09000033","","","SW1A2","SW1A","SW"
283,"",-0.118442,51.51443,"37 Kingsway, London WC2B 6TP, UK","WC2B6TP","Kingsway","Covent Garden",16,20120104,20170919,1,21676,1097,22445,1078,160,2760,21516,1084,22285,1066,"E00023930","E01004735","E02000977","E09000033","","","WC2B6","WC2B","WC"
198,NA,NA,NA,NA,NA,"tabletop1","void",NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"200012",-0.04667,51.521889,"270 Mile End Rd, London E1 4LJ, UK","E1  4DT","Stepney Green Station","Stepney",21,20120120,20170919,1,86951,1211,85195,1224,2051,3908,84900,1146,83144,1157,"E00021214","E01004207","E02000874","E09000030","","","E1  4","E1","E"
492,"200230",-0.03562,51.524677,"552 A11, London E3 4PL, UK","E3  4PL","The Green Bridge","Mile End",63,20120124,20170919,1,100782,1544,100384,1412,4688,4013,96094,1424,95696,1285,"E00021479","E01004270","E02000877","E09000030","","","E3  4","E3","E"
491,"200249",-0.041378,51.522507,"410 Mile End Rd, London E1 4RQ, UK","E1  4RG","Queen Mary's","Mile End",45,20120124,20170919,1,79950,1246,75808,1070,1761,4062,78189,1183,74047,999,"E00021467","E01004261","E02000873","E09000030","","","E1  4","E1","E"
495,"200252",-0.018703,51.528169,"118 Bow Rd, London E3 3AH, UK","E3  3AH","Bow Church Station","Bow",39,20120125,20170919,1,57889,1855,56506,2579,2968,5921,54921,1635,53538,2394,"E00021355","E01004237","E02000871","E09000030","","","E3  3","E3","E"
497,"200242",-0.027467,51.526177,"3 Merchant St, London E3 4UJ, UK","E3  4LY","Merchant Street","Bow",27,20120308,20170919,1,22014,1402,23902,1520,753,3128,21261,1341,23149,1467,"E00021501","E01004268","E02000875","E09000030","","","E3  4","E3","E"
502,"",-0.022698,51.502556,"20 Bank St, Canary Wharf, London E14 5EE, UK","E14 4AD","South Quay West","Canary Wharf",0,20120128,20150822,0,11706,1640,13632,1522,377,3227,11329,1587,13255,1474,"E00167122","E01032771","E02006854","E09000030","","","E14 4","E14","E"
500,"200148",-0.055731,51.519806,"12-16 A11, London E1, UK","E1  4UY","Ansell House","Stepney",41,20120206,20170919,1,85388,1187,79385,1107,1466,3508,83922,1147,77919,1062,"E00021754","E01004322","E02000880","E09000030","","","E1  4","E1","E"
525,"",-0.014085,51.504405,"2 Churchill Place, London E14 5RB, UK","E14 4BB","Churchill Place","Canary Wharf",0,20120308,20150531,0,20236,1227,22897,1158,613,2789,19623,1178,22284,1113,"E00167145","E01032780","E02000891","E09000030","","","E14 4","E14","E"
503,"200250",-0.051394,51.520893,"81 Mile End Rd, London E1 4UJ, UK","E1  4UH","Cleveland Way","Stepney",36,20120629,20170919,1,69307,1100,68308,1135,1286,2883,68021,1066,67022,1101,"E00021179","E01004208","E02000876","E09000030","","","E1  4","E1","E"
567,NA,NA,NA,NA,NA,"PENTON STREET COMMS TEST TERMINAL _","void",NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,NA,NA,NA,"Mechanical Workshop Penton","void",NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,NA,NA,NA,"Mechanical Workshop PS","void",NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,NA,NA,NA,NA,NA,"Contact Centre","void",NA,20170531,20170606,0,2,510,2,510,2,510,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,NA,NA,NA,NA,NA,"Pop Up Dock 1","void",NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,"Deposit","void",NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,NA,NA,NA,NA,NA,"Electrical Workshop PS","void",NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,"300200",-0.009935,51.546326,"7 Anthems Way, London E15 2ER, UK","E20 1DD","East Village","Queen Elizabeth Olympic Park",34,20160121,20170919,1,20391,2545,20606,2678,4471,4908,15920,1881,16135,2060,"E00175033","E01033583","E02000726","E09000025","","","E20 1","E20","E"
783,"300213",-0.02163,51.540311,"90 Monier Rd, London E3, UK","E3  2PA","Monier Road","Hackney Wick",27,20151129,20170919,1,18885,1572,19363,1434,895,4225,17990,1440,18468,1298,"E00167200","E01004224","E02000864","E09000030","","","E3  2","E3","E"
